0742,0117,0648,0106
0718,0205,0640,0166
0637,0287,0649,0300
0640,0185,0640,0012
0627,0304,0662,0131
0636,0144,0746,0284
0627,0191,0653,0301
0708,0257,0643,0160
0683,0123,0714,0119
0714,0061,0720,0435
0655,0357,0617,0439
0648,0069,0619,0074
0619,0432,0657,0096
0632,0306,0737,0138
0644,0065,0640,0080
0699,0153,0629,0217
0688,0006,0641,0101
0733,0287,0710,0439
0690,0004,0716,0330
0681,0195,0663,0248
0686,0264,0749,0145
0728,0184,0698,0272
0612,0261,0632,0271
0716,0441,0640,0037
0684,0059,0685,0162
0629,0087,0731,0401
0743,0094,0741,0337
0630,0107,0643,0113
0614,0010,0693,0108
0620,0451,0656,0034
0661,0186,0724,0483
0617,0238,0618,0466
0603,0451,0616,0418
0650,0213,0618,0031
0716,0138,0625,0329
0735,0121,0751,0166
0657,0065,0726,0172
0716,0283,0699,0409
0709,0301,0691,0287
0712,0261,0626,0176
0628,0187,0717,0243
0745,0351,0631,0225
0663,0190,0719,0303
0630,0197,0621,0197
0634,0117,0733,0419
0639,0303,0732,0380
0735,0264,0608,0224
0714,0247,0675,0127
0678,0245,0722,0163
0694,0275,0669,0282
0691,0105,0634,0034
0719,0202,0609,0447
0680,0127,0681,0349
0718,0335,0739,0026
0728,0269,0671,0441
0741,0336,0689,0010
0697,0350,0653,0230
0702,0098,0678,0249
0665,0387,0672,0095
0750,0322,0619,0144
0665,0175,0659,0104
0621,0023,0707,0489
0750,0205,0683,0442
0690,0276,0713,0064
0649,0419,0661,0185
0691,0058,0696,0388
0733,0022,0671,0454
0637,0398,0726,0117
0615,0035,0668,0203
0670,0387,0604,0106
0669,0138,0718,0388
0696,0167,0703,0019
0643,0185,0734,0105
0733,0222,0723,0117
0616,0398,0623,0287
0744,0139,0662,0169
0605,0270,0709,0345
0654,0050,0716,0392
0740,0415,0614,0381
0639,0169,0718,0185
0712,0205,0665,0133
0647,0045,0739,0362
0749,0454,0618,0204
0635,0131,0692,0379
0690,0273,0651,0483
0712,0130,0743,0466
0628,0109,0704,0002
0737,0173,0684,0069
0640,0467,0717,0441
0690,0198,0668,0336
0684,0205,0617,0134
0660,0318,0657,0044
0358,0383,0372,0428
0388,0429,0477,0106
0356,0043,0410,0054
0436,0197,0422,0173
0389,0418,0446,0264
0410,0380,0501,0179
0423,0351,0461,0179
0396,0202,0453,0183
0413,0290,0370,0110
0466,0025,0493,0342
0411,0391,0490,0115
0464,0019,0456,0241
0463,0136,0500,0461
0388,0238,0417,0178
0375,0306,0499,0055
0475,0106,0413,0411
0472,0195,0379,0277
0394,0094,0487,0374
0482,0012,0491,0475
0476,0189,0488,0160
0374,0002,0391,0351
0378,0292,0389,0341
0498,0313,0399,0326
0424,0004,0359,0159
0360,0275,0444,0351
0449,0192,0452,0165
0383,0186,0377,0310
0432,0184,0494,0198
0387,0350,0391,0014
0486,0125,0453,0192
0412,0068,0448,0486
0409,0108,0454,0417
0373,0435,0391,0209
0455,0490,0397,0234
0455,0457,0395,0080
0444,0213,0379,0252
0437,0260,0378,0188
0478,0025,0416,0405
0469,0219,0437,0108
0430,0350,0430,0228
0353,0438,0496,0374
0434,0444,0440,0021
0355,0293,0427,0303
0416,0189,0473,0231
0485,0353,0430,0129
0432,0153,0359,0333
0410,0389,0458,0415
0430,0013,0440,0046
0374,0125,0476,0075
0359,0257,0396,0219
0404,0417,0417,0031
0377,0314,0392,0121
0483,0139,0395,0032
0397,0220,0475,0108
0384,0235,0377,0006
0493,0046,0376,0281
0355,0362,0377,0099
0416,0340,0461,0000
0476,0279,0356,0324
0446,0494,0454,0311
0437,0151,0374,0082
0439,0448,0445,0490
0488,0124,0489,0456
0407,0229,0486,0450
0434,0294,0474,0497
0383,0134,0437,0016
0430,0210,0409,0449
0497,0150,0448,0101
0442,0154,0473,0343
0372,0350,0445,0110
0446,0444,0438,0331
0461,0115,0438,0369
0411,0372,0372,0231
0363,0134,0381,0033
0471,0435,0498,0412
0355,0320,0450,0193
0457,0201,0432,0024
0417,0480,0450,0349
0430,0393,0477,0211
0419,0344,0426,0133
0459,0168,0475,0478
0362,0369,0462,0039
0465,0335,0462,0030
0495,0334,0398,0326
0451,0313,0471,0082
0368,0383,0455,0161
0414,0445,0483,0270
0377,0318,0399,0167
0460,0376,0497,0475
0452,0183,0358,0447
0447,0139,0431,0179
0412,0011,0433,0405
0483,0009,0392,0060
0491,0070,0491,0074
0363,0429,0427,0493
0480,0298,0463,0126
0500,0179,0453,0322
0428,0173,0410,0380
0398,0056,0456,0092
0502,0363,0372,0346
