0008,0518,0062
0067,0753,0052
0045,0278,0070
0090,0813,0035
0059,0305,0023
0027,0995,0067
0035,0040,0046
0013,0561,0096
0044,0741,0086
0090,0327,0061
0048,0346,0029
0038,0681,0014
0083,0695,0024
0028,0903,0094
0033,0369,0039
0040,0271,0026
0024,0632,0018
0073,0193,0077
0011,0943,0094
0014,0318,0059
0004,0269,0102
0043,0725,0040
0066,0216,0027
0064,0181,0086
0079,0743,0058
0020,0815,0099
0072,0887,0054
0036,0417,0052
0043,0389,0035
0041,0883,0005
0053,0201,0076
0095,0538,0005
0100,0412,0091
0017,0496,0101
0012,0203,0011
0066,0152,0033
0618,0570,0609
0599,0126,0656
0642,0328,0630
0611,0995,0649
0658,0850,0610
0603,0333,0636
0619,0268,0629
0655,0003,0637
0600,0374,0605
0617,0675,0591
0620,0236,0610
0628,0926,0581
0570,0480,0565
0609,0249,0616
0588,0997,0568
0618,0529,0587
0563,0733,0572
0592,0990,0645
0561,0655,0642
0591,0482,0606
0625,0602,0622
0642,0187,0624
0629,0900,0659
0597,0429,0608
0603,0054,0629
0605,0252,0641
0568,0853,0592
0561,0820,0592
0659,0157,0643
0593,0478,0610
0590,0523,0615
0582,0324,0660
0614,0220,0603
0613,0009,0634
0586,0963,0593
0587,0976,0570
0629,0021,0566
0652,0284,0603
0599,0848,0629
0629,0145,0581
0657,0743,0594
0630,0763,0643
0624,0442,0632
0635,0183,0604
0580,0029,0633
0590,0377,0615
0654,0173,0573
0633,0457,0630
0587,0640,0588
0630,0755,0564
0625,0412,0650
0576,0211,0613
0568,0443,0647
0565,0143,0654
0635,0607,0637
0656,0442,0652
0612,0270,0637
0652,0611,0658
0565,0670,0608
0567,0387,0572
0631,0797,0609
0640,0197,0655
0601,0136,0600
0614,0632,0580
0568,0019,0632
0617,0965,0597
0622,0138,0569
0574,0863,0617
0620,0916,0638
0577,0404,0579
0651,0268,0655
0634,0518,0646
0647,0933,0644
0631,0662,0647
0642,0427,0618
0604,0338,0575
0598,0704,0600
0598,0905,0633
0636,0556,0627
0597,0054,0589
0896,0115,0916
0936,0222,0880
0932,0221,0923
0886,0361,0881
0917,0820,0924
0882,0511,0918
0921,0932,0919
0935,0706,0921
0884,0108,0915
0915,0573,0873
0889,0633,0879
0908,0062,0895
0896,0018,0866
0910,0229,0919
0909,0655,0860
0845,0045,0924
0880,0736,0918
0886,0840,0910
0929,0765,0855
0926,0602,0874
0882,0792,0875
0880,0518,0889
0915,0556,0931
0904,0716,0878
0911,0899,0937
0853,0027,0864
0918,0149,0893
0842,0054,0841
0850,0203,0871
0861,0190,0912
0929,0863,0882
0851,0548,0936
0890,0830,0922
0882,0155,0863
0875,0356,0839
0845,0874,0921
0902,0802,0840
0884,0221,0885
0881,0803,0924
0924,0115,0927
0904,0196,0898
0880,0386,0882
0919,0093,0918
0880,0193,0898
0914,0392,0911
0881,0507,0849
0891,0122,0848
0878,0415,0841
0934,0320,0863
0910,0222,0935
0899,0293,0862
0893,0025,0895
0888,0585,0916
0923,0255,0938
0926,0652,0890
0933,0440,0844
0859,0523,0849
0839,0464,0905
0923,0647,0882
0885,0302,0881
0845,0498,0921
0910,0221,0844
0870,0088,0879
0850,0261,0927
0856,0213,0904
0921,0396,0897
0884,0294,0867
0860,0569,0908
0846,0795,0897
0898,0015,0934
0870,0118,0863
0904,0345,0869
0839,0437,0934
0934,0284,0907
0842,0053,0933
0933,0168,0855
0894,0134,0882
0890,0602,0904
0886,0200,0864
0869,0057,0857
0758,0537,0767
0737,0050,0742
0762,0348,0713
0774,0487,0726
0705,0786,0779
0767,0914,0697
0765,0505,0736
0790,0624,0713
0753,0056,0713
0767,0615,0787
0778,0940,0696
0760,0034,0750
0745,0044,0720
0739,0038,0734
0724,0234,0713
0772,0270,0787
0738,0703,0762
0715,0686,0735
0740,0742,0698
0733,0569,0707
0771,0633,0715
0736,0953,0761
0782,0989,0788
0778,0806,0755
0733,0269,0734
0719,0640,0753
0722,0421,0764
0751,0491,0791
0768,0104,0739
0731,0571,0713
0718,0337,0786
0708,0212,0758
0716,0107,0775
0772,0603,0767
0733,0663,0751
0719,0521,0764
0712,0197,0728
0764,0766,0789
0781,0034,0767
0695,0089,0780
0776,0950,0736
0711,0206,0764
0692,0042,0747
0778,0115,0768
0771,0458,0725
0710,0949,0719
0692,0495,0787
0784,0069,0789
0755,0311,0752
0724,0405,0778
0782,0528,0705
0742,0878,0731
0693,0114,0723
0710,0365,0763
0769,0606,0790
0754,0335,0693
0769,0391,0749
0781,0486,0756
0704,0328,0749
0704,0938,0697
0774,0379,0712
0715,0540,0771
0751,0183,0785
0754,0865,0788
0784,0375,0782
0723,0364,0731
0769,0635,0697
0710,0073,0769
0771,0051,0774
0714,0657,0704
0787,0072,0775
0698,0933,0741
0765,0364,0702
0723,0440,0720
0692,0291,0770
0701,0661,0762
0724,0895,0762
0733,0338,0729
0741,0861,0693
0760,0748,0753
