0063,0267,0171
0114,0305,0034
0112,0311,0089
0088,0111,0117
0139,0472,0035
0052,0013,0171
0102,0223,0143
0084,0088,0144
0148,0371,0152
0154,0429,0134
0065,0417,0054
0153,0325,0093
0142,0086,0035
0040,0318,0170
0034,0370,0111
0118,0059,0114
0158,0170,0124
0080,0355,0030
0073,0112,0075
0058,0202,0029
0159,0377,0118
0154,0203,0090
0165,0436,0075
0134,0444,0095
0173,0113,0158
0092,0376,0085
0080,0466,0165
0143,0148,0084
0031,0003,0081
0111,0311,0154
0165,0340,0037
0037,0060,0073
0108,0439,0103
0041,0344,0094
0126,0026,0041
0063,0191,0081
0155,0001,0120
0026,0358,0047
0144,0139,0110
0027,0268,0033
0165,0090,0066
0097,0097,0074
0038,0111,0104
0165,0129,0026
0058,0203,0034
0164,0477,0037
0064,0341,0153
0053,0135,0112
0170,0165,0120
0114,0229,0132
0048,0194,0153
0159,0432,0062
0059,0240,0085
0165,0265,0159
0175,0128,0089
0156,0041,0082
0152,0195,0175
0165,0033,0062
0093,0036,0120
0145,0087,0057
0092,0467,0087
0152,0097,0114
0091,0241,0055
0175,0374,0154
0110,0397,0154
0046,0155,0151
0119,0218,0166
0104,0322,0089
0047,0058,0146
0065,0467,0155
0026,0412,0037
0169,0456,0163
0138,0161,0174
0090,0420,0045
0087,0120,0065
0144,0287,0094
0026,0361,0051
0101,0330,0077
0157,0155,0125
0046,0080,0063
0067,0092,0073
0148,0073,0102
0139,0433,0150
0042,0297,0043
1000,0223,1000
0992,0363,0905
0944,0375,0906
0986,0199,0879
0899,0293,0892
0975,0363,0883
0900,0148,0998
0993,0223,0976
0961,0171,0999
0941,0095,0970
0982,0341,0919
0883,0406,0979
0990,0149,0998
0961,0230,0959
0978,0176,0931
1000,0412,0972
1000,0148,0960
0950,0067,0882
0916,0393,0976
0946,0475,0890
0907,0069,0923
0922,0156,0957
0958,0461,0993
0921,0414,0977
0932,0302,0914
0879,0337,0894
0878,0385,0946
0978,0014,0913
0999,0062,1000
0966,0482,0948
0969,0268,0937
0924,0144,0920
1000,0044,0980
0899,0312,0922
0990,0357,1000
0978,0099,0886
0989,0047,1000
0948,0200,0892
0926,0462,0961
0941,0298,0889
0941,0254,1000
1000,0040,0878
0910,0353,0977
0948,0495,0980
0981,0256,0927
0910,0336,0891
0983,0286,0889
0918,0378,0967
1000,0207,0874
0953,0335,1000
0996,0035,0879
0887,0083,1000
0959,0078,1000
1000,0434,0984
0969,0323,0961
0908,0082,0874
0911,0316,1000
1000,0028,1000
0927,0295,0982
0962,0108,0880
0901,0431,0883
0901,0169,1000
0971,0176,0908
0943,0123,0924
0997,0108,0988
0897,0459,0893
0936,0192,0976
0983,0303,0971
0877,0270,1000
0958,0436,0890
0890,0107,0947
0986,0301,0934
0880,0016,0992
1000,0414,1000
0995,0253,0992
1000,0286,1000
0952,0055,0932
0919,0074,1000
1000,0486,0960
0888,0269,0919
0967,0414,0940
0964,0447,1000
1000,0472,0989
1000,0348,0885
0987,0151,0922
1000,0256,0923
0909,0477,0978
1000,0404,0880
0885,0189,0941
0885,0073,1000
0904,0462,1000
0950,0141,0974
1000,0365,1000
0946,0394,0986
0987,0119,0969
0914,0169,0874
0976,0360,0927
0983,0404,0897
1000,0129,0937
0948,0065,0986
0890,0323,0908
0937,0303,1000
0946,0076,0972
0980,0132,0972
1000,0298,1000
0984,0013,0958
1000,0061,0973
0971,0089,0993
0994,0498,0942
1000,0253,0920
0908,0237,0974
0945,0169,0881
0899,0360,0954
0930,0399,0882
0899,0093,0912
0946,0386,0933
0905,0085,1000
0875,0359,0999
1000,0134,0996
0898,0019,0929
0955,0378,0984
0999,0210,0949
0926,0285,0927
0978,0283,0970
0925,0363,0885
0990,0443,0905
0923,0289,0933
1000,0493,0919
0939,0043,0920
0971,0331,0994
0982,0135,0894
0947,0259,1000
0937,0374,0896
0906,0225,0919
