311,517
625,145
312,516
298,519
621,151
628,138
605,137
310,535
309,526
617,161
310,532
300,531
620,147
311,540
306,538
622,147
314,528
614,156
630,153
623,152
302,524
615,141
299,520
609,151
316,517
293,528
303,539
299,522
304,522
302,528
617,143
311,517
315,515
313,529
610,154
626,157
630,140
613,160
307,533
626,155
292,526
616,148
297,534
630,137
625,141
308,531
630,148
605,154
617,140
306,524
625,138
302,530
609,139
609,151
314,521
298,529
313,536
615,154
306,525
618,144
315,527
313,536
300,515
316,521
609,160
607,150
619,152
312,533
314,516
614,144
630,138
609,152
605,143
609,146
605,153
612,160
611,162
295,520
307,521
607,142
308,523
304,534
309,533
295,517
623,148
617,158
301,540
612,153
613,139
617,160
605,147
617,141
625,143
621,151
612,162
295,521
610,161
614,142
627,137
629,140
611,153
622,145
302,540
610,157
612,158
611,157
617,162
311,535
611,160
620,140
310,535
295,521
315,532
297,522
300,526
606,161
613,142
296,524
620,154
628,155
313,540
624,140
295,518
608,161
616,145
294,539
301,531
630,137
619,160
313,523
615,145
297,519
310,516
296,524
306,536
309,520
309,517
294,528
605,151
626,148
295,520
302,516
617,155
316,521
311,523
310,532
304,524
295,528
304,527
297,533
317,517
303,522
296,525
608,161
307,534
296,520
302,515
608,153
310,530
615,159
309,531
611,148
309,532
299,524
613,155
311,528
618,145
618,159
302,530
310,539
616,162
617,151
299,518
621,150
607,145
623,155
616,160
303,515
313,527
613,139
296,522
622,145
605,159
294,527
297,516
307,533
619,140
630,149
627,161
629,155
609,161
617,162
624,141
302,535
615,160
605,144
311,518
299,516
614,139
305,518
298,527
307,526
305,517
313,519
310,520
302,535
621,141
296,525
605,158
302,521
621,139
313,515
629,157
607,145
306,540
624,142
304,522
297,537
612,145
627,152
301,531
630,159
615,148
627,160
617,140
295,527
610,153
611,146
313,515
316,516
314,536
624,159
297,537
617,162
630,156
300,520
606,142
622,142
606,149
606,143
608,155
297,520
314,529
301,539
621,142
607,157
294,536
630,144
292,537
303,525
609,157
618,160
307,523
621,158
612,145
622,141
618,147
295,539
605,148
623,162
627,148
615,157
607,147
606,139
294,530
624,159
298,525
305,532
616,140
304,515
610,140
307,540
626,147
308,534
302,536
626,139
621,142
613,137
629,140
306,540
294,533
312,527
612,147
306,540
298,527
626,162
607,145
611,148
614,137
300,518
614,145
293,539
300,526
308,538
306,540
302,534
307,540
611,149
619,137
305,531
292,533
315,531
618,142
298,521
620,148
305,540
304,526
619,162
296,533
303,540
614,144
297,534
292,533
310,527
626,146
312,523
606,158
627,139
630,150
311,529
613,145
626,154
623,140
615,142
317,533
304,533
610,161
309,532
299,534
613,150
614,157
629,155
296,535
317,525
619,139
305,524
614,162
316,534
616,161
624,154
310,531
311,522
310,522
306,524
628,158
312,531
304,533
296,527
621,153
608,137
298,516
297,520
617,137
607,153
611,157
310,532
618,153
300,521
317,540
312,518
618,162
302,520
619,146
616,139
307,524
625,162
620,140
305,525
300,534
611,140
298,533
305,524
305,517
607,149
624,139
628,159
306,520
296,540
623,141
606,148
624,137
630,150
628,158
606,149
611,143
625,141
308,524
614,144
618,159
297,537
307,532
624,138
623,158
626,142
301,528
623,162
622,151
295,530
623,143
627,142
622,160
628,155
626,155
620,140
611,160
609,161
615,139
608,147
627,143
302,522
306,538
306,518
297,516
303,519
314,538
299,516
607,139
623,162
298,516
303,530
312,520
629,162
306,519
317,520
613,162
611,140
612,138
310,515
625,162
610,149
612,138
305,534
303,521
302,522
627,138
623,137
303,520
314,538
311,526
309,540
606,149
614,145
616,151
618,143
