896,740,159,532
908,759,164,546
900,753,140,537
917,746,163,549
912,740,144,538
693,771,525,498
898,739,150,540
674,774,544,493
915,747,152,524
694,762,536,505
678,783,535,511
912,757,155,532
678,759,541,493
676,759,538,499
903,738,156,538
684,760,533,504
675,762,540,513
902,755,161,524
684,782,543,514
909,749,164,527
899,739,143,537
917,742,149,544
688,759,527,501
914,762,162,530
686,763,523,495
902,750,161,545
896,743,158,543
907,756,157,540
898,762,152,548
899,753,140,524
896,752,150,524
681,760,530,502
919,759,162,528
907,742,152,536
688,777,532,500
690,764,545,508
673,778,539,497
691,782,525,514
673,769,524,493
685,781,542,513
694,763,530,514
697,775,539,504
901,748,139,526
686,765,534,494
908,760,146,526
913,761,146,531
905,744,139,531
696,775,544,512
908,759,162,536
913,759,143,533
674,773,548,505
673,767,528,502
902,755,143,528
693,768,536,491
899,763,155,527
692,766,545,499
684,775,546,505
896,750,152,545
914,741,152,527
903,746,151,528
681,783,532,503
696,759,542,515
914,751,147,534
675,765,532,495
914,751,142,525
698,769,537,492
906,755,152,545
911,746,163,546
673,771,531,504
916,754,148,541
689,780,533,510
917,749,147,534
912,743,158,547
917,761,149,542
921,761,153,525
684,766,544,496
690,762,546,492
694,767,530,509
687,775,537,499
675,773,530,491
678,763,546,491
905,762,160,547
913,745,144,530
901,743,149,532
695,762,545,508
902,755,160,546
913,757,140,547
910,738,140,549
673,775,539,513
693,779,534,515
683,784,545,504
678,769,538,492
905,760,141,525
688,760,546,515
913,757,140,547
899,761,144,549
676,776,539,495
692,767,548,495
911,738,160,534
917,758,156,526
896,752,157,531
902,749,148,540
682,775,537,497
693,773,544,510
687,766,531,491
682,766,543,511
914,748,140,533
695,764,532,500
907,755,156,537
685,773,543,492
677,764,546,503
691,776,531,495
916,743,147,534
920,755,153,530
920,741,164,534
909,740,146,530
682,768,543,514
677,768,526,509
919,752,156,528
898,747,160,535
680,780,525,492
912,749,153,545
682,778,530,513
682,764,523,496
896,757,147,534
689,772,523,504
896,759,147,538
904,757,159,527
906,763,162,539
691,771,538,515
901,738,148,529
907,743,149,546
694,784,536,510
675,763,524,506
915,750,153,528
685,764,538,509
685,780,523,496
908,745,164,547
683,767,533,508
678,768,544,510
897,763,159,538
898,755,140,541
676,779,535,499
686,783,526,499
692,762,530,492
688,770,527,500
913,763,159,541
692,771,542,503
907,758,140,549
694,761,538,511
914,749,158,549
675,762,542,491
675,771,523,498
898,753,156,537
917,752,142,547
674,760,547,504
914,750,163,546
912,749,143,534
686,779,538,502
695,782,540,508
697,768,539,509
918,746,156,547
901,741,145,539
696,765,527,505
697,768,535,502
911,756,153,531
692,761,527,515
682,764,533,493
913,740,162,536
919,748,155,538
901,762,143,543
681,775,537,502
917,761,140,531
674,768,538,512
906,754,146,543
902,747,158,542
918,754,150,543
906,742,159,549
698,759,526,509
911,738,148,530
915,744,141,530
913,741,139,531
907,749,163,530
909,760,157,539
916,760,154,545
919,763,157,541
683,768,544,502
920,751,147,527
908,740,157,531
911,738,141,543
913,751,162,533
696,769,534,498
690,765,525,509
916,751,150,526
697,761,530,508
905,762,156,535
692,784,545,505
914,749,140,533
905,743,152,525
694,774,536,502
686,770,547,508
691,776,527,514
698,783,548,507
695,780,537,513
676,769,536,500
689,780,538,501
912,745,156,534
690,784,530,508
920,738,150,541
904,747,164,549
685,784,525,507
914,745,146,536
673,776,533,496
898,747,162,533
689,784,526,499
685,767,532,498
910,755,146,538
696,764,539,501
682,778,523,492
912,741,154,534
692,763,530,491
899,761,157,527
911,746,148,528
910,739,158,535
682,759,546,501
691,770,523,492
912,745,160,548
920,762,164,543
684,768,531,511
691,769,526,499
680,761,537,515
698,779,541,504
904,758,157,525
913,753,153,540
684,766,523,503
681,772,535,506
917,742,148,541
695,765,533,508
907,740,161,534
693,769,528,516
678,781,537,498
910,746,163,526
900,749,139,524
697,775,537,506
917,762,161,542
904,763,152,549
697,782,548,506
910,746,159,549
692,759,530,500
697,759,526,500
674,774,544,499
695,783,532,515
896,761,148,529
673,776,528,505
698,774,539,498
681,764,541,495
681,764,539,498
921,762,163,549
695,764,524,507
681,771,540,508
916,763,151,524
676,778,540,508
692,779,525,495
914,762,159,541
689,778,541,504
912,761,141,546
684,784,534,505
900,761,139,533
899,754,141,540
693,782,536,502
680,774,538,512
904,751,139,533
673,777,530,513
675,777,537,502
918,759,144,532
676,779,527,497
683,775,548,508
673,772,530,516
696,767,540,491
693,772,530,510
906,763,146,542
913,750,140,549
674,759,544,512
905,755,163,534
697,775,542,506
688,759,544,502
920,749,162,533
678,768,538,502
898,756,153,540
919,743,163,539
696,773,523,498
915,749,160,534
685,769,536,491
901,763,146,547
911,744,144,526
684,762,529,512
904,761,154,538
899,750,141,541
690,778,526,505
685,769,548,499
677,772,546,514
695,777,524,511
687,774,543,514
683,773,545,492
678,781,532,513
912,752,156,545
684,767,531,514
692,781,531,491
679,779,544,506
695,764,541,503
914,738,152,537
913,744,162,537
689,780,529,495
687,761,530,493
904,762,152,525
898,741,140,524
697,759,540,506
693,780,532,510
912,744,152,543
684,767,530,512
905,743,145,536
689,774,525,501
676,766,528,505
691,778,548,498
921,751,162,525
691,783,531,500
913,759,156,535
698,759,548,496
692,762,527,496
691,780,544,502
913,762,139,533
678,776,534,509
912,758,148,547
906,746,146,536
898,747,149,529
902,756,155,536
691,768,544,501
685,774,526,512
921,747,147,531
918,741,148,542
907,757,145,529
898,742,157,536
694,773,540,510
695,762,525,497
903,740,156,527
696,779,534,497
903,743,163,541
684,763,540,492
917,742,159,536
903,762,150,547
674,767,528,516
694,774,538,512
694,767,527,506
675,764,533,501
907,748,140,531
691,766,523,503
691,780,548,516
910,753,163,542
674,771,532,511
694,766,546,515
905,760,151,535
681,764,536,496
896,743,146,531
681,763,540,499
914,747,144,529
904,751,155,546
896,744,160,538
694,780,545,503
697,773,531,493
910,757,144,537
914,755,143,533
696,775,527,512
690,781,532,507
917,739,157,548
694,783,537,502
918,748,151,530
903,739,160,524
693,765,548,511
691,759,534,497
686,770,526,501
692,762,539,495
900,760,143,527
682,775,533,505
899,749,141,546
687,783,536,510
900,740,150,532
694,759,540,501
679,775,534,505
897,762,157,527
687,779,535,504
681,781,548,496
679,759,534,506
916,747,149,543
696,760,537,492
905,750,147,539
902,747,162,531
905,739,139,531
902,740,164,544
690,779,539,514
905,748,142,524
695,763,528,500
687,784,532,512
687,782,525,507
686,759,530,503
901,747,145,531
918,753,153,524
921,751,159,524
683,777,531,510
679,763,545,493
697,782,543,506
692,784,533,508
905,740,157,526
692,762,527,499
909,752,159,527
697,760,530,515
686,770,528,516
683,776,540,498
919,747,164,540
678,768,537,499
918,763,148,527
916,749,148,549
675,763,534,501
902,760,148,538
675,761,538,500
912,739,142,532
674,761,530,505
690,774,533,500
911,757,157,546
692,761,532,511
680,781,538,509
697,783,526,509
899,743,144,544
684,769,536,515
900,739,152,532
692,771,540,492
896,747,139,536
916,763,146,529
898,759,146,549
909,753,162,524
696,782,536,495
903,762,158,544
921,763,139,538
673,773,542,512
685,783,530,510
918,758,155,538
693,764,535,493
691,769,546,509
680,773,548,504
681,778,548,509
695,776,541,506
902,752,145,534
905,760,154,544
675,775,543,495
921,753,161,531
674,782,547,497
898,762,145,528
902,758,143,534
905,760,164,548
686,780,547,511
674,768,545,493
677,784,532,499
907,742,152,545
916,744,148,539
920,741,164,545
690,776,540,501
683,773,535,501
684,764,530,515
693,784,535,500
686,783,530,514
687,767,537,500
691,766,537,509
679,764,541,495
902,752,161,532
906,754,143,527
687,765,536,510
907,755,156,530
899,747,148,531
916,744,163,548
901,740,150,538
688,772,535,502
693,774,532,498
913,753,154,530
901,749,158,541
897,758,145,540
679,769,546,503
680,767,525,494
693,781,528,509
674,772,546,506
683,761,534,505
909,757,158,538
693,769,540,513
899,742,161,530
678,769,535,509
692,759,539,511
684,772,533,510
677,759,542,502
916,754,157,525
673,766,546,498
896,751,158,543
917,743,162,527
898,753,164,528
903,755,149,541
897,746,157,540
681,764,537,505
914,761,159,533
913,751,151,538
682,763,544,509
677,781,544,496
908,743,140,548
907,754,164,537
917,762,145,534
697,760,529,511
915,739,141,535
900,747,139,538
916,741,157,525
685,766,532,509
918,760,144,526
676,774,529,498
915,758,162,541
908,739,150,548
910,748,157,542
918,750,145,532
684,769,546,501
915,738,157,529
903,762,159,547
691,766,542,499
915,756,140,535
678,764,541,506
689,767,539,511
677,766,530,515
905,753,141,541
916,739,162,545
921,745,149,539
681,772,545,508
683,780,545,498
693,775,545,500
678,762,541,500
694,777,524,495
674,780,529,498
906,763,143,533
695,784,534,503
917,740,142,524
920,761,144,527
680,766,545,508
913,757,141,529
914,739,145,527
910,744,150,530
675,767,534,503
679,770,539,504
676,770,535,491
918,739,163,529
900,754,155,532
684,772,533,498
912,742,146,527
920,744,148,534
677,766,538,497
900,759,143,526
910,741,158,538
688,771,539,511
896,752,151,541
917,759,146,531
677,773,534,499
917,756,140,530
674,762,530,494
693,784,546,496
681,781,542,507
695,783,524,497
676,784,539,491
897,755,146,549
909,748,161,546
909,759,153,527
906,761,146,534
917,756,146,533
697,778,540,509
921,738,152,525
914,760,148,529
921,762,141,524
674,779,544,503
919,743,163,525
678,774,529,508
921,741,143,536
902,752,158,527
918,745,156,544
915,745,158,542
680,775,544,515
908,762,144,543
904,761,162,549
908,758,143,532
920,754,150,538
896,745,164,537
906,745,157,527
919,742,157,546
689,760,541,494
692,780,535,497
907,753,163,532
917,746,153,537
694,769,544,506
693,777,526,509
919,738,145,526
899,750,151,529
906,753,142,526
921,763,161,543
920,758,152,537
678,778,536,496
683,772,523,505
673,780,538,503
906,763,148,540
911,743,163,537
673,773,545,494
905,740,153,531
673,767,541,515
897,756,147,535
688,777,531,516
899,757,144,539
905,745,143,525
914,748,153,543
688,779,542,511
915,753,140,543
919,744,139,547
675,773,545,513
902,741,147,546
687,763,527,494
910,754,154,531
910,747,141,540
901,755,143,536
904,746,160,533
689,776,523,507
696,776,542,499
677,762,539,493
688,775,548,509
903,759,144,541
690,760,534,515
907,738,152,547
900,738,152,542
694,764,529,505
692,779,544,507
680,768,545,498
675,772,527,491
698,765,535,502
678,760,543,513
694,780,529,492
678,766,523,514
675,769,523,504
921,750,141,525
910,751,142,547
