482,714,809
331,175,479
479,728,828
481,727,815
570,341,205
329,196,483
570,327,211
487,710,821
466,663,372
476,711,833
489,730,813
562,338,225
472,716,828
578,338,224
568,319,220
490,720,819
327,198,471
471,671,360
476,659,378
483,669,364
482,721,819
326,198,493
327,175,488
309,186,484
570,342,220
560,317,205
471,713,832
465,666,376
491,735,830
322,183,491
571,337,212
579,325,209
481,717,820
317,173,482
570,323,205
320,190,484
471,656,369
489,713,833
483,729,828
468,669,378
560,342,205
478,666,378
565,332,225
490,733,810
488,735,831
318,188,476
486,663,362
585,325,221
307,180,473
485,725,821
566,319,212
563,341,211
322,181,484
474,664,354
327,182,473
328,174,469
317,182,484
325,191,475
322,188,475
467,732,826
478,670,374
466,663,372
571,336,220
323,191,483
316,188,476
316,187,486
563,322,212
469,665,371
310,173,473
481,677,372
567,324,206
467,713,824
327,179,487
472,652,361
574,319,225
570,323,207
576,338,213
463,661,353
577,338,222
486,668,356
574,335,212
481,653,372
473,715,820
473,662,355
464,658,357
477,723,826
471,722,833
475,656,373
468,652,377
477,663,357
306,189,489
476,671,368
330,186,485
468,734,818
324,182,471
577,321,215
313,184,488
485,724,810
573,338,209
570,335,208
486,723,816
306,190,474
486,675,361
581,320,214
473,717,833
469,653,353
331,194,493
470,662,365
307,192,473
479,667,373
326,190,476
325,182,492
327,194,483
581,329,203
328,179,491
309,190,482
574,333,227
488,733,810
318,174,480
571,317,202
564,335,218
462,661,353
465,656,363
579,317,218
580,333,207
579,327,216
472,726,809
473,724,833
491,724,828
479,667,375
561,325,212
325,190,487
485,729,822
477,723,820
471,716,808
582,334,209
468,711,830
320,191,470
583,325,203
468,667,355
484,674,373
481,666,361
318,177,476
565,340,203
328,173,475
465,662,366
473,677,367
469,729,814
563,332,208
329,196,492
566,342,222
476,714,819
319,184,469
569,339,226
573,335,202
477,658,353
324,192,476
480,721,819
563,339,219
462,673,356
483,675,369
474,670,375
490,730,826
565,337,208
583,320,220
483,718,821
483,730,810
490,726,830
485,665,370
465,671,357
483,657,375
468,655,376
484,653,371
572,331,203
581,318,214
469,670,359
313,181,472
473,664,378
317,173,482
318,193,480
567,332,221
462,663,372
479,654,357
327,173,484
486,664,372
467,655,363
463,657,362
585,325,203
582,339,202
469,677,374
575,323,204
485,711,810
483,655,358
322,184,480
463,671,357
329,195,478
577,335,225
468,677,358
310,183,482
565,329,202
482,677,365
492,725,832
580,340,212
320,173,474
473,655,361
569,323,212
491,728,833
469,675,377
485,710,819
469,654,368
473,677,364
482,720,820
329,181,483
472,716,820
331,189,476
464,670,365
476,652,364
561,337,219
324,191,475
571,322,211
476,674,372
306,178,472
477,652,353
575,334,202
487,659,368
482,662,362
492,724,820
472,730,814
464,670,363
468,665,357
584,323,220
576,318,203
316,182,475
323,198,483
478,714,808
470,666,377
572,329,217
479,660,372
572,324,216
474,715,813
484,657,353
315,182,485
472,730,817
475,667,366
580,332,208
308,174,487
473,657,367
576,329,204
467,735,817
573,320,203
477,670,353
585,322,210
483,658,356
576,338,214
473,719,832
568,337,208
307,184,486
465,675,378
582,325,223
569,323,218
562,333,216
482,725,812
475,732,817
308,173,468
573,323,207
319,179,474
483,725,819
584,328,206
483,710,809
480,724,814
480,719,811
563,324,217
576,330,203
318,189,473
490,724,833
490,732,831
308,196,483
486,658,359
566,324,225
473,661,369
473,710,815
571,340,225
317,177,470
481,675,372
323,189,485
480,718,808
323,189,493
482,734,827
472,732,825
565,324,227
469,673,368
325,191,479
483,677,366
486,726,825
565,332,210
310,182,483
485,660,360
572,325,224
489,728,819
329,193,472
473,718,828
473,731,812
486,712,814
486,735,825
309,194,478
581,337,221
471,655,377
307,193,493
330,178,483
487,653,365
485,653,355
483,720,812
578,323,219
485,656,358
584,330,212
484,718,829
561,340,214
317,173,483
491,729,813
468,726,830
316,189,480
572,326,216
476,720,833
571,320,223
569,318,216
581,329,222
563,319,224
578,339,211
469,724,827
318,189,471
567,318,221
577,339,202
323,182,492
306,176,479
324,184,483
471,723,831
473,674,371
310,197,478
314,196,476
479,673,367
573,330,226
321,180,488
484,735,816
317,174,490
466,656,360
482,667,373
578,331,219
473,677,367
469,658,371
464,664,356
469,652,375
573,340,204
567,317,209
309,194,487
476,735,825
567,338,225
474,676,365
486,677,355
318,178,483
324,194,487
480,719,826
568,326,215
329,187,469
480,727,820
326,191,473
329,196,492
472,713,832
578,334,215
330,183,485
462,665,360
473,729,821
477,674,364
478,715,830
475,659,353
330,198,478
478,658,374
490,734,823
566,334,226
475,662,371
322,198,492
473,672,375
325,186,487
562,341,226
468,675,369
464,676,371
562,331,213
576,339,219
318,186,485
480,722,815
466,675,362
319,191,483
484,726,812
574,333,214
308,198,481
467,663,364
470,660,357
570,324,210
477,667,371
324,194,474
486,716,811
485,729,832
492,728,813
474,654,366
573,323,218
487,666,367
562,335,217
325,194,481
583,330,214
561,326,217
567,337,213
330,193,487
309,180,492
472,659,362
471,671,365
472,719,831
485,731,817
474,672,357
475,716,818
327,189,488
585,329,204
565,335,220
324,173,486
574,319,222
577,321,212
329,185,479
306,181,488
320,176,473
572,319,215
483,725,824
479,675,378
484,726,821
481,714,829
315,193,475
563,342,217
561,323,224
317,189,475
478,661,364
467,727,814
474,659,367
309,182,472
474,733,827
321,182,492
315,188,483
488,727,833
476,664,362
480,660,354
473,653,374
312,188,486
568,319,218
313,173,474
467,735,818
467,673,360
464,671,355
308,191,480
328,190,480
471,732,808
321,177,474
479,717,829
326,184,483
462,670,359
479,665,369
309,195,486
573,331,224
489,733,816
468,675,369
320,189,479
469,669,368
318,181,479
487,732,823
483,727,828
477,676,372
569,319,203
485,656,363
472,673,378
308,196,480
471,713,826
307,193,484
561,332,211
315,185,469
462,667,375
487,661,359
466,657,368
486,662,354
482,712,809
473,725,824
561,322,218
570,342,219
322,191,489
564,340,221
473,675,371
320,191,487
482,665,359
310,177,475
475,673,375
486,655,359
573,325,224
328,179,491
572,332,202
466,655,370
560,323,214
563,327,211
475,725,812
470,713,809
329,194,486
569,336,227
580,337,206
326,192,490
483,673,363
331,186,488
318,176,489
325,184,479
475,711,811
314,190,482
478,677,377
328,180,474
472,675,373
326,178,469
585,338,215
585,332,217
467,733,819
565,320,217
486,656,366
480,668,360
472,718,824
483,657,364
472,724,821
479,658,362
481,668,362
324,194,479
318,181,493
331,177,474
562,337,204
567,339,211
488,735,819
314,197,488
585,342,215
469,676,358
315,195,478
330,187,488
579,340,225
469,669,365
573,326,203
492,724,822
571,321,208
470,666,366
575,327,213
585,329,217
579,318,206
487,666,368
584,322,221
565,326,209
572,342,210
479,677,360
467,717,817
561,326,209
470,724,818
471,666,365
563,333,225
566,342,210
478,719,810
485,733,826
315,175,481
467,669,378
308,180,493
467,652,372
475,673,356
566,332,222
467,734,831
326,188,480
561,319,223
469,674,367
570,340,216
310,195,483
472,735,823
327,175,469
480,666,353
479,675,365
480,654,354
480,733,829
471,671,368
468,726,833
475,658,354
309,194,484
579,317,216
326,173,491
575,323,219
330,174,489
314,173,478
323,194,476
331,176,475
309,182,472
560,317,219
482,716,833
307,193,491
568,333,216
574,332,224
463,674,371
471,721,813
487,656,365
483,712,815
488,715,810
583,324,219
464,666,371
477,731,813
331,198,472
578,318,226
463,671,365
323,173,474
309,189,493
478,732,814
572,333,226
467,668,359
471,666,370
479,673,365
578,318,210
481,723,827
568,332,219
319,187,477
584,341,214
468,667,368
485,725,808
479,664,357
468,659,367
474,661,358
469,661,357
481,672,374
561,326,219
486,730,822
487,730,814
324,185,482
475,712,819
580,333,214
325,174,484
480,713,826
308,176,488
577,328,223
327,175,473
325,196,471
570,340,211
568,319,210
570,317,223
330,189,474
316,176,479
481,712,814
485,669,372
480,716,832
470,674,364
463,671,363
484,671,357
490,731,820
467,657,376
481,718,827
485,673,375
467,710,818
487,674,357
564,333,214
565,320,211
467,715,833
469,673,374
584,333,222
467,722,824
488,728,830
560,321,220
475,671,377
572,330,214
485,717,831
585,333,220
471,718,823
483,716,825
486,710,825
472,715,819
312,192,481
483,657,371
483,677,378
308,176,478
580,333,227
473,714,820
568,338,205
313,186,477
583,340,220
315,173,477
327,183,481
486,676,359
469,716,810
478,727,817
464,655,370
320,183,469
579,328,220
325,173,486
579,325,206
308,182,470
308,192,481
488,733,821
479,654,369
478,676,364
575,325,226
479,718,819
327,191,490
473,720,829
470,712,824
308,184,468
308,179,478
578,325,224
321,179,478
560,317,227
569,337,222
477,660,362
577,319,222
479,713,819
488,720,814
483,715,811
475,727,816
468,730,823
484,711,820
487,719,824
571,338,221
561,321,223
469,662,353
486,731,818
470,665,358
573,332,203
485,733,831
474,674,370
307,175,475
486,656,368
487,668,371
478,668,362
330,197,487
475,655,369
464,659,377
463,674,354
574,340,205
479,733,823
320,177,473
323,196,473
481,732,829
467,657,369
465,671,358
468,717,811
477,733,812
486,664,371
468,668,375
580,319,214
473,670,356
471,661,374
307,174,472
573,335,213
474,657,368
485,669,364
471,665,364
562,331,207
462,655,356
322,181,485
475,724,822
570,326,225
466,658,373
310,180,472
485,669,376
313,189,490
324,184,491
560,329,208
462,675,378
489,710,809
471,663,359
479,735,816
575,342,206
485,657,365
309,186,481
325,186,484
568,330,221
321,187,486
486,668,371
570,333,216
487,676,372
576,324,217
479,659,371
569,318,210
479,665,356
570,317,217
482,663,355
484,664,378
485,675,356
486,666,370
479,675,353
465,669,364
485,654,367
479,672,365
467,658,362
306,189,492
469,674,359
570,318,208
578,334,226
562,319,219
482,674,372
581,324,213
483,657,358
312,179,492
581,328,215
482,717,825
489,732,830
482,714,833
465,655,358
486,658,361
315,192,470
472,725,833
463,676,377
473,665,377
468,721,826
482,661,377
575,338,224
573,339,206
471,716,812
486,716,810
566,340,225
325,175,476
477,653,373
561,337,204
462,665,369
574,317,218
475,652,363
482,672,374
570,330,208
468,672,358
492,722,811
584,332,208
574,331,212
478,670,362
463,655,356
485,661,354
567,333,211
474,669,362
325,189,490
325,173,469
484,718,826
579,324,211
328,197,489
471,733,823
307,173,490
583,328,205
564,340,206
466,671,373
560,339,213
584,319,218
479,713,832
477,657,364
564,332,206
583,340,208
564,341,206
470,673,357
472,735,832
487,672,362
476,723,813
566,333,210
315,183,483
470,725,812
326,191,483
575,322,216
579,325,220
462,664,377
481,718,824
480,677,362
483,672,364
475,665,372
307,176,484
463,671,354
313,179,489
485,653,374
311,197,481
310,193,469
575,338,217
474,725,829
479,734,833
308,181,485
312,185,482
570,330,212
312,191,483
330,190,488
327,195,468
316,182,480
467,656,358
578,337,223
311,180,472
473,728,817
473,656,357
560,323,217
320,186,469
327,180,474
326,183,481
582,337,206
322,187,480
481,730,817
484,720,817
476,662,375
477,724,817
560,342,227
483,720,812
469,727,833
579,330,215
476,669,367
567,330,209
561,327,220
319,198,481
485,652,367
471,716,825
474,670,360
477,676,365
330,180,483
485,729,822
313,186,471
465,658,361
470,662,360
582,330,210
479,672,372
491,730,818
472,718,833
480,667,364
331,195,475
471,726,823
578,332,207
492,717,833
311,193,477
328,197,483
475,715,817
313,185,477
568,332,220
322,185,475
478,728,814
331,195,483
464,677,372
569,325,212
466,677,356
310,185,474
574,340,227
582,318,222
568,342,226
568,317,215
314,185,479
315,188,486
322,189,475
471,672,365
572,340,207
584,330,224
474,717,810
576,323,223
313,195,489
318,198,478
584,340,208
477,722,821
468,657,361
477,667,353
571,322,208
481,714,823
479,725,820
571,340,224
572,334,213
331,180,483
487,669,367
482,675,373
475,667,357
477,725,823
482,727,809
567,320,209
330,197,479
480,723,821
474,712,819
312,180,485
483,724,825
572,325,209
315,185,491
491,721,812
568,320,227
486,733,832
485,720,825
314,176,490
582,330,208
477,717,821
579,331,216
469,655,378
316,186,470
566,337,227
318,193,477
491,712,827
309,175,487
481,666,359
473,734,828
566,322,202
467,722,817
575,334,220
580,339,223
467,716,820
308,177,481
579,339,212
467,727,829
323,183,485
561,337,223
482,719,812
475,730,828
471,672,364
472,667,377
491,726,825
477,722,809
561,331,206
484,715,826
487,673,378
567,318,207
486,657,365
307,196,492
564,332,218
479,677,367
570,327,205
328,184,489
487,666,365
573,339,207
474,718,814
480,670,355
319,192,475
480,668,371
489,728,818
564,321,204
468,662,357
471,660,375
478,667,373
468,653,378
478,724,815
470,674,360
322,195,479
487,661,365
469,711,813
476,733,811
323,178,484
467,670,361
467,713,828
