0884,0610
0172,0096
0163,0648
0130,0900
0442,0135
0155,0084
0806,0922
0534,0254
0109,0353
0492,0869
0160,0376
0010,0362
0276,0402
0131,0927
0043,0031
0559,0632
0278,0188
0766,0036
0242,0317
0368,0393
0879,0046
0994,0965
0471,0757
0266,0893
0345,0269
0688,0943
0646,0580
0281,0126
0220,0731
0209,0024
0701,0827
0348,0478
0209,0684
0988,0668
0110,0337
0907,0951
0330,0362
0400,0882
0879,0945
0397,0086
0934,0056
0287,0145
0509,0694
0385,0667
0254,0910
0151,0662
0886,0370
0371,0439
0478,0032
